image	glasses	tie	book	laptop	phone	chair	table	bag	watch	uniform	pen	desk	gloves	apron	monitor	clipboard
Jailer79.png	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jailer80.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jailer81.png	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Jailer82.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jailer83.png	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0
Jailer84.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jailer85.png	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Jailer86.png	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Jailer87.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jailer88.png	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Jailer89.png	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jailer90.png	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
Jailer91.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jailer92.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jailer93.png	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Jailer94.png	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Jailer95.png	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Jailer96.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jailer97.png	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Jailer98.png	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jailer99.png	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Jailer100.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
