image	glasses	tie	book	laptop	phone	chair	table	bag	watch	uniform	pen	desk	gloves	apron	monitor	clipboard
Lawyer1.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawyer2.png	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0
Lawyer3.png	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawyer4.png	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawyer5.png	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawyer6.png	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0
Lawyer7.png	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawyer8.png	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawyer9.png	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawyer10.png	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawyer11.png	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawyer12.png	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Lawyer13.png	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawyer14.png	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Lawyer15.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawyer16.png	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawyer17.png	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawyer18.png	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0
Lawyer19.png	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawyer20.png	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawyer21.png	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawyer22.png	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0
Lawyer23.png	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawyer24.png	1	1	3	0	0	0	0	0	1	0	0	1	0	0	0	0
Lawyer25.png	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawyer26.png	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0
Lawyer27.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawyer28.png	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawyer29.png	0	1	1	0	0	2	0	0	1	0	0	1	0	0	0	0
Lawyer30.png	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawyer31.png	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawyer32.png	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawyer33.png	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0
Lawyer34.png	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawyer35.png	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0
Lawyer36.png	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawyer37.png	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawyer38.png	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Lawyer39.png	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawyer40.png	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawyer41.png	0	1	2	0	0	0	0	0	1	0	0	1	0	0	0	0
Lawyer42.png	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawyer43.png	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawyer44.png	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawyer45.png	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0
Lawyer46.png	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawyer47.png	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawyer48.png	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Lawyer49.png	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0
Lawyer50.png	1	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0
Lawyer51.png	0	1	0	0	0	1	0	0	1	0	0	3	0	0	0	0
Lawyer52.png	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawyer53.png	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawyer54.png	0	1	0	0	0	1	0	0	0	0	0	2	1	0	0	0
Lawyer55.png	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0
Lawyer56.png	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0
