image	glasses	tie	book	laptop	phone	chair	table	bag	watch	uniform	pen	desk	gloves	apron	monitor	clipboard
cashier81.png	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
cashier82.png	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
cashier83.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cashier84.png	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
cashier85.png	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
cashier86.png	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
cashier87.png	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0
cashier88.png	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
cashier89.png	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
cashier90.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cashier91.png	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
cashier92.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cashier93.png	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
cashier94.png	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0
cashier95.png	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0
cashier96.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cashier97.png	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
cashier98.png	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0
cashier99.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
cashier100.png	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0
cashier101.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cashier102.png	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
cashier103.png	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
cashier104.png	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0
